journal,year,data_shared,code_relevant,preprint,data_upon_request,code_shared,code_upon_request,preregistration,osf_exploratory,articles,rDataShared,rPreprint,rDataRequest,rCodeShared,rCodeRequest,rPreReg,rOSF
Nat Immunol,2017,2,3,0,0,2,0,0,0,6,0.33,0.0,0.0,0.33,0.0,0.0,0.0
Nat Immunol,2018,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nat Mater,2017,0,2,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Mater,2018,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Med,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Med,2017,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Nat Med,2018,2,3,0,0,2,0,0,0,7,0.29,0.0,0.0,0.29,0.0,0.0,0.0
Nat Methods,2013,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nat Methods,2016,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nat Methods,2017,2,6,2,0,3,0,0,0,10,0.2,0.2,0.0,0.3,0.0,0.0,0.0
Nat Methods,2018,1,2,0,0,2,0,0,0,3,0.33,0.0,0.0,0.67,0.0,0.0,0.0
Nat Microbiol,2017,3,3,0,0,2,0,0,0,6,0.5,0.0,0.0,0.33,0.0,0.0,0.0
Nat Nanotechnol,2017,0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Neurosci,2015,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Neurosci,2016,0,2,1,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Nat Neurosci,2017,2,6,1,0,2,0,0,0,7,0.29,0.14,0.0,0.29,0.0,0.0,0.0
Nat Neurosci,2018,3,5,0,0,2,0,0,0,7,0.43,0.0,0.0,0.29,0.0,0.0,0.0
Nat Photonics,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Plants,2018,1,1,1,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nat Prod Bioprospect,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Prod Bioprospect,2018,1,1,0,0,0,0,0,0,11,0.09,0.0,0.0,0.0,0.0,0.0,0.0
Nat Rev Cancer,2017,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nat Rev Cardiol,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Sci Sleep,2018,0,1,1,0,0,0,0,0,11,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Nat Struct Mol Biol,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Struct Mol Biol,2016,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nat Struct Mol Biol,2017,7,3,0,2,0,0,0,0,11,0.64,0.0,0.18,0.0,0.0,0.0,0.0
Nat Struct Mol Biol,2018,2,1,0,2,1,0,0,0,5,0.4,0.0,0.4,0.2,0.0,0.0,0.0
Nature,2010,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nature,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nature,2017,40,34,4,1,13,0,0,0,68,0.59,0.06,0.01,0.19,0.0,0.0,0.0
Nature,2018,9,6,3,0,5,0,0,0,19,0.47,0.16,0.0,0.26,0.0,0.0,0.0
Netw Neurosci,2017,1,5,3,0,4,0,0,0,8,0.12,0.38,0.0,0.5,0.0,0.0,0.0
Neuro Oncol,2015,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuro Oncol,2016,1,1,0,0,0,0,0,0,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuro Oncol,2017,0,1,0,0,0,0,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuro Oncol,2018,1,0,0,0,0,0,0,0,74,0.01,0.0,0.0,0.0,0.0,0.0,0.0
NeuroRehabilitation,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NeuroRehabilitation,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurobiol Aging,2018,0,3,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurobiol Dis,2018,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurobiol Learn Mem,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurobiol Stress,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurobiol Stress,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurocase,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurochem Res,2017,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Neurochem Res,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurocrit Care,2012,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurocrit Care,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurocrit Care,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurodegener Dis,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroepidemiology,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroepidemiology,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurogastroenterol Motil,2017,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurogastroenterol Motil,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurohospitalist,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroimage,2015,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Neuroimage,2016,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroimage,2017,0,2,2,0,0,0,0,0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Neuroimage,2018,2,15,5,0,7,0,0,1,24,0.08,0.21,0.0,0.29,0.0,0.0,0.04
Neuroimage Clin,2017,2,22,2,0,7,0,0,0,44,0.05,0.05,0.0,0.16,0.0,0.0,0.0
Neuroimage Clin,2018,1,11,4,0,7,0,0,0,29,0.03,0.14,0.0,0.24,0.0,0.0,0.0
Neuroimmunol Neuroinflamm,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroimmunomodulation,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroinformatics,2017,0,2,1,0,2,0,0,0,3,0.0,0.33,0.0,0.67,0.0,0.0,0.0
Neuroinformatics,2018,1,1,1,0,1,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Neurointervention,2018,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Clin Neurosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Clin Pract,2016,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Clin Pract,2017,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Clin Pract,2018,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Genet,2018,2,2,0,0,1,0,0,0,24,0.08,0.0,0.0,0.04,0.0,0.0,0.0
Neurol Int,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Int,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Med Chir (Tokyo),2017,0,0,0,0,1,0,0,0,13,0.0,0.0,0.0,0.08,0.0,0.0,0.0
Neurol Neuroimmunol Neuroinflamm,2017,0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurol Neuroimmunol Neuroinflamm,2018,0,5,0,1,0,0,0,0,22,0.0,0.0,0.05,0.0,0.0,0.0,0.0
Neurol Res Int,2018,1,1,0,1,0,0,0,0,4,0.25,0.0,0.25,0.0,0.0,0.0,0.0
Neurol Sci,2017,0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurology,2018,0,11,2,0,1,0,0,0,90,0.0,0.02,0.0,0.01,0.0,0.0,0.0
Neuromodulation,2012,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuromodulation,2017,1,1,0,0,0,0,0,0,13,0.08,0.0,0.0,0.0,0.0,0.0,0.0
Neuromolecular Med,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuromuscul Disord,2018,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuron,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuron,2018,6,8,1,1,8,0,0,0,15,0.4,0.07,0.07,0.53,0.0,0.0,0.0
Neurooncol Pract,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurooncol Pract,2017,1,0,0,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Neuroophthalmology,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropathol Appl Neurobiol,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropharmacology,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropharmacology,2018,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychiatr,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychiatr,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychiatr Dis Treat,2018,4,9,3,0,0,0,0,0,106,0.04,0.03,0.0,0.0,0.0,0.0,0.0
Neuropsychobiology,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychologia,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychologia,2018,1,3,0,0,0,0,0,0,6,0.17,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychology,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychology,2017,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychology,2018,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuropsychopharmacology,2017,1,5,13,0,0,0,0,0,13,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Neuropsychopharmacology,2018,0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Neuroradiol J,2017,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroradiol J,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroradiology,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroradiology,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurorehabil Neural Repair,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurorehabil Neural Repair,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurorehabil Neural Repair,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroreport,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroreport,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Biobehav Rev,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Biobehav Rev,2018,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Bull,2017,0,1,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Bull,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Conscious,2017,1,3,0,0,2,0,0,1,3,0.33,0.0,0.0,0.67,0.0,0.0,0.33
Neurosci J,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Lett,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosci Lett,2018,1,0,0,0,0,0,0,0,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Neuroscience,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroscience,2018,0,2,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neuroscientist,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosignals,2012,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosurg Focus,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosurg Rev,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosurgery,2012,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurosurgery,2017,1,2,0,0,0,0,0,0,7,0.14,0.0,0.0,0.0,0.0,0.0,0.0
Neurotherapeutics,2017,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotherapeutics,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotox Res,2017,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotox Res,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotoxicol Teratol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotoxicol Teratol,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotoxicology,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotoxicology,2017,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurotoxicology,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurourol Urodyn,2017,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurourol Urodyn,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Bioeth,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nucl Med Biol,2013,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nucl Med Biol,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nucl Med Biomed Imaging,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nutr Neurosci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oncoscience,2017,1,0,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Oncoscience,2018,0,2,1,0,0,0,0,0,3,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Open Access J Biomed Eng Appl,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open Biochem J,2018,1,0,0,0,0,0,0,0,6,0.17,0.0,0.0,0.0,0.0,0.0,0.0
Open Biol,2018,3,4,8,0,2,0,0,0,18,0.17,0.44,0.0,0.11,0.0,0.0,0.0
Open Biomed Eng J,2018,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open Microbiol J,2017,2,0,0,0,0,0,0,0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Open Microbiol J,2018,0,1,1,0,1,0,0,0,8,0.0,0.12,0.0,0.12,0.0,0.0,0.0
Open Neuroimag J,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open Neurol J,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Open Neurol J,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Org Biomol Chem,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otol Neurotol,2014,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otol Neurotol,2016,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otol Neurotol,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otol Neurotol,2018,0,2,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLoS Biol,2017,1,2,0,0,2,0,0,1,4,0.25,0.0,0.0,0.5,0.0,0.0,0.25
PLoS Biol,2018,41,33,20,0,23,0,1,5,101,0.41,0.2,0.0,0.23,0.0,0.01,0.05
PLoS Comput Biol,2017,0,5,2,0,5,0,0,0,8,0.0,0.25,0.0,0.62,0.0,0.0,0.0
PLoS Comput Biol,2018,45,88,54,1,84,0,0,5,187,0.24,0.29,0.01,0.45,0.0,0.0,0.03
PLoS Curr,2017,0,0,2,0,0,0,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PLoS Curr,2018,4,5,7,2,1,0,0,0,18,0.22,0.39,0.11,0.06,0.0,0.0,0.0
PLoS Genet,2017,3,4,1,0,2,0,0,0,10,0.3,0.1,0.0,0.2,0.0,0.0,0.0
PLoS Genet,2018,64,60,23,2,31,0,0,0,185,0.35,0.12,0.01,0.17,0.0,0.0,0.0
PLoS Med,2018,9,17,3,1,7,0,0,1,70,0.13,0.04,0.01,0.1,0.0,0.0,0.01
PLoS Negl Trop Dis,2017,5,0,1,1,0,0,0,0,9,0.56,0.11,0.11,0.0,0.0,0.0,0.0
PLoS Negl Trop Dis,2018,72,52,8,1,29,0,0,1,262,0.27,0.03,0.0,0.11,0.0,0.0,0.0
PLoS One,2018,1199,1328,472,47,457,2,4,131,5591,0.21,0.08,0.01,0.08,0.0,0.0,0.02
PLoS Pathog,2017,4,2,2,0,1,0,0,0,12,0.33,0.17,0.0,0.08,0.0,0.0,0.0
PLoS Pathog,2018,55,42,10,0,23,0,0,0,192,0.29,0.05,0.0,0.12,0.0,0.0,0.0
Pac Symp Biocomput,2018,1,2,0,0,3,0,0,0,7,0.14,0.0,0.0,0.43,0.0,0.0,0.0
Paediatr Perinat Epidemiol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paediatr Perinat Epidemiol,2017,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paediatr Perinat Epidemiol,2018,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathobiol Aging Age Relat Dis,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathobiol Aging Age Relat Dis,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pathobiology,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pattern Recognit Lett,2016,0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Pediatr Neurol,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pediatr Neurol,2017,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pediatr Neurol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pers Soc Psychol Bull,2017,1,2,2,0,0,0,1,4,6,0.17,0.33,0.0,0.0,0.0,0.17,0.67
Pers Soc Psychol Rev,2017,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perspect Psychol Sci,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pharmacogn Mag,2017,0,3,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pharmacogn Mag,2018,0,0,0,0,2,0,0,0,44,0.0,0.0,0.0,0.05,0.0,0.0,0.0
Pharmacognosy Res,2017,0,0,0,0,1,0,0,0,18,0.0,0.0,0.0,0.06,0.0,0.0,0.0
Pharmacognosy Res,2018,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pharmacol Biochem Behav,2010,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pharmacol Biochem Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philos Trans R Soc Lond B Biol Sci,2018,3,11,16,0,2,0,0,0,42,0.07,0.38,0.0,0.05,0.0,0.0,0.0
Phys Med Biol,2017,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Phys Med Biol,2018,0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Physiol Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Physiol Behav,2018,0,2,0,0,1,0,0,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Physiol Mol Biol Plants,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Physiol Mol Biol Plants,2018,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Biol (Stuttg),2017,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Biotechnol J,2017,44,17,6,0,4,0,0,0,89,0.49,0.07,0.0,0.04,0.0,0.0,0.0
Plant Biotechnol J,2018,1,0,0,0,0,0,0,0,4,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Plant Biotechnol Rep,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Mol Biol,2017,2,2,0,0,0,0,0,0,3,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Plant Mol Biol Report,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Physiol Biochem,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Signal Behav,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plant Signal Behav,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prenat Diagn,2017,0,0,0,0,1,0,0,0,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Prenat Diagn,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Probiotics Antimicrob Proteins,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proc Biol Sci,2018,12,23,34,2,6,0,0,1,38,0.32,0.89,0.05,0.16,0.0,0.0,0.03
Proc Jpn Acad Ser B Phys Biol Sci,2017,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proc Jpn Acad Ser B Phys Biol Sci,2018,1,0,0,0,0,0,0,0,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Proc Natl Acad Sci India Sect B Biol Sci,2016,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proc Natl Acad Sci U S A,2017,8,9,4,0,2,0,0,0,46,0.17,0.09,0.0,0.04,0.0,0.0,0.0
Proc Natl Acad Sci U S A,2018,77,87,33,0,44,0,0,2,336,0.23,0.1,0.0,0.13,0.0,0.0,0.01
Prof Psychol Res Pr,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prog Biomater,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prog Biomater,2018,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prog Neurobiol,2018,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prog Neuropsychopharmacol Biol Psychiatry,2017,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prog Neuropsychopharmacol Biol Psychiatry,2018,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Genet,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Q,2017,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Q,2018,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Rehabil J,2015,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Rehabil J,2017,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Serv,2009,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Serv,2011,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Serv,2016,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychiatr Serv,2017,0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
